HS2,HS2 ID,HS4,HS4 ID,HS6,HS6 ID,Section,Section ID,Trade Value,Year
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Phosphinates and phosphonates,6283510,Chemical Products,6,1156918,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Mono- or di-sodium phosphates,6283522,Chemical Products,6,2322163,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Potassium phosphates,6283524,Chemical Products,6,33445903,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Calcium hydrogen-orthophosphate,6283525,Chemical Products,6,6943578,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Calcium phosphates except hydrogen-orthophosphate,6283526,Chemical Products,6,27923039,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Phosphates of metals nes,6283529,Chemical Products,6,6456153,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Sodium triphosphate,6283531,Chemical Products,6,14550876,2019
Inorganic chemicals,628,Phosphinates (hypophosphites) and phosphonates (phosphites),62835,Polyphosphates of metals except sodium triphosphate,6283539,Chemical Products,6,20834208,2019
Inorganic chemicals,628,Carbonates,62836,Disodium carbonate,6283620,Chemical Products,6,193959753,2019
Inorganic chemicals,628,Carbonates,62836,Sodium bicarbonate,6283630,Chemical Products,6,13259037,2019
Inorganic chemicals,628,Carbonates,62836,Potassium carbonates,6283640,Chemical Products,6,3557484,2019
Inorganic chemicals,628,Carbonates,62836,Calcium carbonate,6283650,Chemical Products,6,31403074,2019
Inorganic chemicals,628,Carbonates,62836,Barium carbonate,6283660,Chemical Products,6,1456653,2019
Inorganic chemicals,628,Carbonates,62836,Lithium carbonates,6283691,Chemical Products,6,49436009,2019
Inorganic chemicals,628,Carbonates,62836,Strontium carbonate,6283692,Chemical Products,6,313388,2019
Inorganic chemicals,628,Carbonates,62836,Carbonates of metals nes,6283699,Chemical Products,6,18238425,2019
Inorganic chemicals,628,Cyanides,62837,Cyanides and cyanide oxides of sodium,6283711,Chemical Products,6,1381723,2019
Inorganic chemicals,628,Cyanides,62837,Cyanides and cyanide oxides of metals except sodium,6283719,Chemical Products,6,1332965,2019
Inorganic chemicals,628,Cyanides,62837,Complex cyanides of metals,6283720,Chemical Products,6,957260,2019
Inorganic chemicals,628,Silicates,62839,Sodium metasilicates,6283911,Chemical Products,6,4756956,2019
Inorganic chemicals,628,Silicates,62839,Silicates of sodium other than metasilicates,6283919,Chemical Products,6,11979530,2019
Inorganic chemicals,628,Silicates,62839,"Commercial alkali metal silicates, silicates nes",6283990,Chemical Products,6,6721442,2019
Inorganic chemicals,628,Borates,62840,Disodium tetraborate (refined borax) anhydrous,6284011,Chemical Products,6,12281965,2019
Inorganic chemicals,628,Borates,62840,Disodium tetraborate (refined borax) hydrated,6284019,Chemical Products,6,35064985,2019
Inorganic chemicals,628,Borates,62840,Borates of metals except refined borax,6284020,Chemical Products,6,6186159,2019
Inorganic chemicals,628,Borates,62840,Peroxoborates (perborates) of metals,6284030,Chemical Products,6,18571,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Sodium dichromate,6284130,Chemical Products,6,11670320,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,"Chromates, dichromates, peroxochromates nes",6284150,Chemical Products,6,357385,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Potassium Permanganate Salts,6284161,Chemical Products,6,4545352,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Metallic Salts (Excluding Potassium Permanganate),6284169,Chemical Products,6,1528078,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Metallic molybdates,6284170,Chemical Products,6,14221896,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Metallic tungstates (wolframates),6284180,Chemical Products,6,68982,2019
Inorganic chemicals,628,Oxometallic or Peroxometallic Acid Salts,62841,Salts of oxymetallic or peroxometallic acids nes,6284190,Chemical Products,6,28640852,2019
Inorganic chemicals,628,Other Inorganic Acids Salts,62842,Double or complex silicates of metals,6284210,Chemical Products,6,39804654,2019
Inorganic chemicals,628,Other Inorganic Acids Salts,62842,"Metallic salts of inorganic acids nes, except azides",6284290,Chemical Products,6,8218378,2019
Inorganic chemicals,628,Precious Metal Compounds,62843,Colloidal precious metals,6284310,Chemical Products,6,1728096,2019
Inorganic chemicals,628,Precious Metal Compounds,62843,Silver nitrate,6284321,Chemical Products,6,1694466,2019
Inorganic chemicals,628,Precious Metal Compounds,62843,Silver compounds other than silver nitrate,6284329,Chemical Products,6,1217994,2019
Inorganic chemicals,628,Precious Metal Compounds,62843,Gold compounds,6284330,Chemical Products,6,9924191,2019
Inorganic chemicals,628,Precious Metal Compounds,62843,"Precious metal compounds except gold, silver, amalgam",6284390,Chemical Products,6,150670847,2019
Inorganic chemicals,628,Radioactive Chemicals,62844,"Natural uranium, its compounds, mixtures",6284410,Chemical Products,6,44670704,2019
Inorganic chemicals,628,Radioactive Chemicals,62844,"Uranium (enriched U235), plutonium compounds, alloys",6284420,Chemical Products,6,47426620,2019
Inorganic chemicals,628,Radioactive Chemicals,62844,"Uranium (depleted U235), thorium compounds, products",6284430,Chemical Products,6,386309,2019
Inorganic chemicals,628,Radioactive Chemicals,62844,"Radio-actives nes, their mixtures and compounds",6284440,Chemical Products,6,176791025,2019
Inorganic chemicals,628,Radioactive Chemicals,62844,Spent fuel elements of nuclear reactors,6284450,Chemical Products,6,1274,2019
Inorganic chemicals,628,Other Isotopes,62845,Heavy water (deuterium oxide),6284510,Chemical Products,6,2121500,2019
Inorganic chemicals,628,Other Isotopes,62845,"Isotopes nes, compounds",6284590,Chemical Products,6,39802543,2019
Inorganic chemicals,628,Rare-Earth Metal Compounds,62846,Cerium compounds,6284610,Chemical Products,6,777569,2019
Inorganic chemicals,628,Rare-Earth Metal Compounds,62846,"Compounds, mixes of rare-earths, yttrium, scandium ne",6284690,Chemical Products,6,2692694,2019
Inorganic chemicals,628,Hydrogen peroxide,62847,Hydrogen peroxide,6284700,Chemical Products,6,32867555,2019
Inorganic chemicals,628,Carbides,62849,Calcium carbide,6284910,Chemical Products,6,108231,2019
Inorganic chemicals,628,Carbides,62849,Silicon carbide,6284920,Chemical Products,6,7644195,2019
Inorganic chemicals,628,Carbides,62849,Carbides except calcium and silicon,6284990,Chemical Products,6,11975344,2019
Inorganic chemicals,628,Hydrides and other anions,62850,"Hydrides, nitrides, azides, silicides and borides",6285000,Chemical Products,6,48241023,2019
Inorganic chemicals,628,"Compounds, inorganic or organic, of mercury, excluding amalgams",62852,"Inorganic or organic compounds of mercury, excluding amalgams, chemically defined",6285210,Chemical Products,6,483058,2019
Inorganic chemicals,628,"Compounds, inorganic or organic, of mercury, excluding amalgams",62852,"Inorganic or organic compounds of mercury: excluding amalgams, not chemically defined,",6285290,Chemical Products,6,491300,2019
Inorganic chemicals,628,Other inorganic compounds,62853,Inorganic compounds; cyanogen chloride (chlorcyan),6285310,Chemical Products,6,235849,2019
Inorganic chemicals,628,Other inorganic compounds,62853,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",6285390,Chemical Products,6,54868998,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,Saturated acyclic hydrocarbons,6290110,Chemical Products,6,262085131,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,Ethylene,6290121,Chemical Products,6,796793262,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,Propene (propylene),6290122,Chemical Products,6,404227489,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,Butene (butylene) and isomers thereof,6290123,Chemical Products,6,116430732,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,"Buta-1, 3-diene and isoprene",6290124,Chemical Products,6,146004843,2019
Organic chemicals,629,Acyclic Hydrocarbons,62901,Unsaturated acyclic hydrocarbons nes,6290129,Chemical Products,6,293325086,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Cyclohexane,6290211,Chemical Products,6,181613363,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,"Cyclanes, cyclenes and cycloterpenes nes",6290219,Chemical Products,6,74254731,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Benzene,6290220,Chemical Products,6,463746791,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Toluene,6290230,Chemical Products,6,52191921,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,O-xylene,6290241,Chemical Products,6,58554419,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,M-xylene,6290242,Chemical Products,6,19898566,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,P-xylene,6290243,Chemical Products,6,82314346,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Mixed xylene isomers,6290244,Chemical Products,6,38479279,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Styrene,6290250,Chemical Products,6,784714705,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Ethylbenzene,6290260,Chemical Products,6,212745810,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Cumene,6290270,Chemical Products,6,394745367,2019
Organic chemicals,629,Cyclic Hydrocarbons,62902,Cyclic hydrocarbons nes,6290290,Chemical Products,6,60120384,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Chloromethane and chloroethane,6290311,Chemical Products,6,1135413,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Dichloromethane (methylene chloride),6290312,Chemical Products,6,1733032,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Chloroform (trichloromethane),6290313,Chemical Products,6,6113949,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Carbon tetrachloride,6290314,Chemical Products,6,13778,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"1,2-dichloroethane(ethylene dichloride)",6290315,Chemical Products,6,70980502,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Chlorinated derivs saturated acyclic hydrocarbons, ne",6290319,Chemical Products,6,493123,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Vinyl chloride (chloroethylene),6290321,Chemical Products,6,144401025,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Trichloroethylene,6290322,Chemical Products,6,8837211,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Tetrachloroethylene (perchloroethylene),6290323,Chemical Products,6,1814373,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Chlorinated derivs unsaturated acyclic hydrocarbon ne,6290329,Chemical Products,6,28168604,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons: 1,2-dibromoethane",6290331,Chemical Products,6,2990327,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons: other than 1,2-dibromoethane",6290339,Chemical Products,6,441313183,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Chlorodifluoromethane,6290371,Chemical Products,6,4762626,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Dichlorotrifluoroethane,6290372,Chemical Products,6,269100,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Dichlorofluoroethanes,6290373,Chemical Products,6,1394,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Chlorodifluoroethanes,6290374,Chemical Products,6,390,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Dichloropentafluoropropanes,6290375,Chemical Products,6,1527,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Bromochlorodifluoromethane, bromotrifluoromethane, and dibromotetrafluoroethanes",6290376,Chemical Products,6,6036135,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Perhalogenated only with fluorine and chlorine, n.e.c. in headings 290371 to 290376",6290377,Chemical Products,6,3458549,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Perhalogenated derivatives, other than those only with fluorine and chlorine, n.e.c. in item no. 2903.71 to 2903.76",6290378,Chemical Products,6,2802177,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens: n.e.c. in item no. 2903.7,6290379,Chemical Products,6,35440684,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)",6290381,Chemical Products,6,130953,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Aldrin (ISO), chlordane (ISO), and heptachlor (ISO)",6290382,Chemical Products,6,5791,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons: n.e.c. in item no. 2903.8",6290389,Chemical Products,6,258030,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Chlorobenzene, o-dichlorobenzene, and p-dichlorobenzene",6290391,Chemical Products,6,386978,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Clofenotane (INN), and 1,1,1-trichloro-2,2-bis (p-chlorophenyl)ethane)",6290392,Chemical Products,6,26108,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,Halogenated derivatives of aromatic hydrocarbons; pentachlorobenzene (ISO),6290393,Chemical Products,6,17368,2019
Organic chemicals,629,Halogenated Hydrocarbons,62903,"Halogenated derivatives of aromatic hydrocarbons: other than clofenotane (INN), and 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane",6290399,Chemical Products,6,121125052,2019
Organic chemicals,629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Sulphonated hydrocarbons, salts and ethyl esters",6290410,Chemical Products,6,16964352,2019
Organic chemicals,629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Nitrated, nitrosated hydrocarbons",6290420,Chemical Products,6,986860,2019
Organic chemicals,629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,Derivatives of hydrocarbons; potassium perfluorooctane sulphonate,6290434,Chemical Products,6,3000,2019
Organic chemicals,629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,Derivatives of hydrocarbons; trichloronitromethane (chloropicrin),6290491,Chemical Products,6,16866567,2019
Organic chemicals,629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,Derivatives of hydrocarbons n.e.c. in heading no. 2904,6290499,Chemical Products,6,4517339,2019
Organic chemicals,629,Acyclic Alcohols,62905,Methyl alcohol,6290511,Chemical Products,6,307829501,2019
Organic chemicals,629,Acyclic Alcohols,62905,Propyl alcohol and isopropyl alcohol,6290512,Chemical Products,6,99438094,2019
Organic chemicals,629,Acyclic Alcohols,62905,N-butyl alcohol,6290513,Chemical Products,6,64485516,2019
Organic chemicals,629,Acyclic Alcohols,62905,Butanols nes,6290514,Chemical Products,6,18219368,2019
Organic chemicals,629,Acyclic Alcohols,62905,"Octanol(octyl alcohol), isomers",6290516,Chemical Products,6,23018324,2019
Organic chemicals,629,Acyclic Alcohols,62905,"Dodecan-1-ol, hexadecan-1-ol and octadecan-1-ol",6290517,Chemical Products,6,4859049,2019
